:START_ID,:END_ID,relation,:TYPE
10706,20017,类型属于,类型属于
12858,20019,类型属于,类型属于
12323,20026,类型属于,类型属于
10262,20029,类型属于,类型属于
10722,20006,类型属于,类型属于
11993,20035,类型属于,类型属于
10896,20001,类型属于,类型属于
12490,20031,类型属于,类型属于
11026,20017,类型属于,类型属于
10299,20018,类型属于,类型属于
11403,20026,类型属于,类型属于
10876,20021,类型属于,类型属于
10843,20018,类型属于,类型属于
10612,20039,类型属于,类型属于
11367,20027,类型属于,类型属于
12903,20031,类型属于,类型属于
12041,20006,类型属于,类型属于
10524,20009,类型属于,类型属于
11228,20026,类型属于,类型属于
12199,20006,类型属于,类型属于
10191,20017,类型属于,类型属于
10618,20017,类型属于,类型属于
10930,20017,类型属于,类型属于
10752,20018,类型属于,类型属于
12000,20014,类型属于,类型属于
10844,20008,类型属于,类型属于
10661,20006,类型属于,类型属于
12802,20028,类型属于,类型属于
10966,20017,类型属于,类型属于
12558,20024,类型属于,类型属于
11205,20013,类型属于,类型属于
10415,20006,类型属于,类型属于
10979,20010,类型属于,类型属于
12494,20017,类型属于,类型属于
11796,20028,类型属于,类型属于
12336,20006,类型属于,类型属于
10809,20001,类型属于,类型属于
11226,20020,类型属于,类型属于
11290,20001,类型属于,类型属于
10452,20002,类型属于,类型属于
12523,20006,类型属于,类型属于
12826,20028,类型属于,类型属于
12784,20027,类型属于,类型属于
11085,20003,类型属于,类型属于
11116,20017,类型属于,类型属于
12652,20007,类型属于,类型属于
11378,20010,类型属于,类型属于
12632,20018,类型属于,类型属于
12159,20001,类型属于,类型属于
12105,20018,类型属于,类型属于
12201,20017,类型属于,类型属于
11219,20006,类型属于,类型属于
12051,20003,类型属于,类型属于
10357,20021,类型属于,类型属于
11789,20012,类型属于,类型属于
10207,20012,类型属于,类型属于
11395,20026,类型属于,类型属于
12305,20001,类型属于,类型属于
13049,20020,类型属于,类型属于
10619,20010,类型属于,类型属于
10138,20013,类型属于,类型属于
11417,20006,类型属于,类型属于
12202,20028,类型属于,类型属于
11001,20007,类型属于,类型属于
12174,20007,类型属于,类型属于
11227,20006,类型属于,类型属于
12864,20010,类型属于,类型属于
12382,20019,类型属于,类型属于
11587,20015,类型属于,类型属于
11099,20017,类型属于,类型属于
11761,20019,类型属于,类型属于
10245,20017,类型属于,类型属于
12198,20038,类型属于,类型属于
10477,20003,类型属于,类型属于
10819,20019,类型属于,类型属于
12988,20011,类型属于,类型属于
10407,20002,类型属于,类型属于
12543,20001,类型属于,类型属于
11313,20041,类型属于,类型属于
10494,20040,类型属于,类型属于
12601,20012,类型属于,类型属于
12661,20026,类型属于,类型属于
12823,20013,类型属于,类型属于
10842,20017,类型属于,类型属于
10306,20013,类型属于,类型属于
11612,20007,类型属于,类型属于
13067,20028,类型属于,类型属于
10585,20017,类型属于,类型属于
12909,20001,类型属于,类型属于
12047,20001,类型属于,类型属于
10069,20004,类型属于,类型属于
10768,20001,类型属于,类型属于
10486,20002,类型属于,类型属于
11163,20019,类型属于,类型属于
11015,20017,类型属于,类型属于
11251,20010,类型属于,类型属于
12132,20017,类型属于,类型属于
13017,20006,类型属于,类型属于
12751,20006,类型属于,类型属于
13036,20005,类型属于,类型属于
10810,20026,类型属于,类型属于
10222,20013,类型属于,类型属于
11302,20013,类型属于,类型属于
10025,20010,类型属于,类型属于
12881,20017,类型属于,类型属于
11638,20013,类型属于,类型属于
10983,20019,类型属于,类型属于
10932,20032,类型属于,类型属于
10485,20017,类型属于,类型属于
10774,20001,类型属于,类型属于
11724,20001,类型属于,类型属于
11731,20015,类型属于,类型属于
12645,20013,类型属于,类型属于
10084,20018,类型属于,类型属于
10740,20029,类型属于,类型属于
11374,20007,类型属于,类型属于
11014,20003,类型属于,类型属于
12803,20026,类型属于,类型属于
11852,20026,类型属于,类型属于
10696,20004,类型属于,类型属于
10872,20013,类型属于,类型属于
10771,20002,类型属于,类型属于
10336,20010,类型属于,类型属于
11042,20013,类型属于,类型属于
11259,20005,类型属于,类型属于
12774,20001,类型属于,类型属于
10794,20012,类型属于,类型属于
10149,20017,类型属于,类型属于
10753,20037,类型属于,类型属于
11709,20002,类型属于,类型属于
10257,20036,类型属于,类型属于
12974,20006,类型属于,类型属于
10487,20013,类型属于,类型属于
11677,20026,类型属于,类型属于
10058,20004,类型属于,类型属于
12731,20012,类型属于,类型属于
12956,20006,类型属于,类型属于
10805,20013,类型属于,类型属于
12400,20004,类型属于,类型属于
12947,20006,类型属于,类型属于
11308,20013,类型属于,类型属于
10257,20038,类型属于,类型属于
10385,20026,类型属于,类型属于
10008,20003,类型属于,类型属于
11855,20021,类型属于,类型属于
10184,20012,类型属于,类型属于
10922,20001,类型属于,类型属于
11434,20013,类型属于,类型属于
10594,20026,类型属于,类型属于
11190,20019,类型属于,类型属于
10410,20018,类型属于,类型属于
10540,20033,类型属于,类型属于
10619,20022,类型属于,类型属于
11713,20013,类型属于,类型属于
10182,20012,类型属于,类型属于
10766,20003,类型属于,类型属于
10293,20016,类型属于,类型属于
10711,20009,类型属于,类型属于
10443,20016,类型属于,类型属于
11024,20003,类型属于,类型属于
11279,20017,类型属于,类型属于
10163,20009,类型属于,类型属于
12120,20006,类型属于,类型属于
11700,20017,类型属于,类型属于
10286,20013,类型属于,类型属于
11315,20006,类型属于,类型属于
11997,20017,类型属于,类型属于
11416,20035,类型属于,类型属于
10445,20017,类型属于,类型属于
13036,20040,类型属于,类型属于
12080,20026,类型属于,类型属于
12601,20015,类型属于,类型属于
11200,20003,类型属于,类型属于
10789,20012,类型属于,类型属于
12087,20028,类型属于,类型属于
11894,20031,类型属于,类型属于
10345,20037,类型属于,类型属于
10398,20006,类型属于,类型属于
10659,20016,类型属于,类型属于
12027,20015,类型属于,类型属于
10490,20002,类型属于,类型属于
11127,20024,类型属于,类型属于
12769,20003,类型属于,类型属于
11123,20018,类型属于,类型属于
10032,20013,类型属于,类型属于
12122,20001,类型属于,类型属于
11733,20010,类型属于,类型属于
10123,20016,类型属于,类型属于
12065,20003,类型属于,类型属于
12157,20014,类型属于,类型属于
10345,20013,类型属于,类型属于
10478,20002,类型属于,类型属于
10546,20019,类型属于,类型属于
10221,20013,类型属于,类型属于
10375,20001,类型属于,类型属于
10018,20006,类型属于,类型属于
11373,20006,类型属于,类型属于
11059,20003,类型属于,类型属于
10817,20015,类型属于,类型属于
12247,20026,类型属于,类型属于
11246,20037,类型属于,类型属于
10062,20033,类型属于,类型属于
11689,20021,类型属于,类型属于
11432,20001,类型属于,类型属于
11981,20016,类型属于,类型属于
11927,20014,类型属于,类型属于
10745,20006,类型属于,类型属于
10325,20019,类型属于,类型属于
11742,20014,类型属于,类型属于
10449,20001,类型属于,类型属于
10473,20003,类型属于,类型属于
11938,20026,类型属于,类型属于
12633,20003,类型属于,类型属于
11857,20010,类型属于,类型属于
10230,20004,类型属于,类型属于
10935,20013,类型属于,类型属于
11359,20029,类型属于,类型属于
12134,20002,类型属于,类型属于
12587,20017,类型属于,类型属于
10688,20031,类型属于,类型属于
10680,20027,类型属于,类型属于
11657,20001,类型属于,类型属于
10238,20003,类型属于,类型属于
12956,20031,类型属于,类型属于
12131,20017,类型属于,类型属于
12689,20006,类型属于,类型属于
11840,20020,类型属于,类型属于
12700,20003,类型属于,类型属于
10108,20026,类型属于,类型属于
10674,20005,类型属于,类型属于
10497,20001,类型属于,类型属于
10275,20002,类型属于,类型属于
12340,20017,类型属于,类型属于
12458,20007,类型属于,类型属于
10287,20003,类型属于,类型属于
11305,20021,类型属于,类型属于
10989,20010,类型属于,类型属于
12932,20020,类型属于,类型属于
10725,20009,类型属于,类型属于
11304,20028,类型属于,类型属于
10611,20029,类型属于,类型属于
10573,20018,类型属于,类型属于
10665,20006,类型属于,类型属于
10441,20019,类型属于,类型属于
12725,20028,类型属于,类型属于
11175,20022,类型属于,类型属于
12294,20019,类型属于,类型属于
11368,20026,类型属于,类型属于
11958,20007,类型属于,类型属于
10533,20026,类型属于,类型属于
10567,20006,类型属于,类型属于
10157,20001,类型属于,类型属于
11417,20029,类型属于,类型属于
11139,20006,类型属于,类型属于
12595,20015,类型属于,类型属于
11039,20006,类型属于,类型属于
10465,20037,类型属于,类型属于
10324,20015,类型属于,类型属于
12623,20026,类型属于,类型属于
12646,20012,类型属于,类型属于
11765,20026,类型属于,类型属于
10730,20005,类型属于,类型属于
11762,20018,类型属于,类型属于
12210,20030,类型属于,类型属于
11051,20019,类型属于,类型属于
12052,20001,类型属于,类型属于
10160,20031,类型属于,类型属于
12183,20036,类型属于,类型属于
10003,20006,类型属于,类型属于
11577,20012,类型属于,类型属于
11050,20002,类型属于,类型属于
10176,20024,类型属于,类型属于
12088,20007,类型属于,类型属于
10369,20028,类型属于,类型属于
12692,20017,类型属于,类型属于
10528,20001,类型属于,类型属于
10840,20023,类型属于,类型属于
12533,20006,类型属于,类型属于
12941,20025,类型属于,类型属于
10441,20036,类型属于,类型属于
12403,20006,类型属于,类型属于
11433,20035,类型属于,类型属于
11211,20001,类型属于,类型属于
12153,20012,类型属于,类型属于
11699,20012,类型属于,类型属于
10493,20025,类型属于,类型属于
10131,20007,类型属于,类型属于
10513,20015,类型属于,类型属于
12125,20002,类型属于,类型属于
12449,20026,类型属于,类型属于
11163,20023,类型属于,类型属于
10835,20026,类型属于,类型属于
12542,20014,类型属于,类型属于
11466,20003,类型属于,类型属于
11195,20013,类型属于,类型属于
10935,20009,类型属于,类型属于
12609,20015,类型属于,类型属于
11693,20029,类型属于,类型属于
12280,20040,类型属于,类型属于
13000,20031,类型属于,类型属于
10514,20001,类型属于,类型属于
11410,20018,类型属于,类型属于
11439,20013,类型属于,类型属于
12524,20015,类型属于,类型属于
10813,20007,类型属于,类型属于
12934,20013,类型属于,类型属于
10941,20016,类型属于,类型属于
12093,20006,类型属于,类型属于
11212,20001,类型属于,类型属于
10540,20016,类型属于,类型属于
10851,20028,类型属于,类型属于
11737,20012,类型属于,类型属于
10483,20006,类型属于,类型属于
10959,20001,类型属于,类型属于
11915,20006,类型属于,类型属于
10175,20010,类型属于,类型属于
11024,20037,类型属于,类型属于
12236,20019,类型属于,类型属于
11096,20004,类型属于,类型属于
10362,20017,类型属于,类型属于
11325,20007,类型属于,类型属于
12810,20017,类型属于,类型属于
11225,20013,类型属于,类型属于
11419,20006,类型属于,类型属于
10641,20016,类型属于,类型属于
12411,20030,类型属于,类型属于
10496,20003,类型属于,类型属于
10674,20015,类型属于,类型属于
12383,20006,类型属于,类型属于
11652,20013,类型属于,类型属于
12519,20010,类型属于,类型属于
12567,20014,类型属于,类型属于
10800,20030,类型属于,类型属于
10837,20002,类型属于,类型属于
10414,20013,类型属于,类型属于
11312,20027,类型属于,类型属于
11620,20006,类型属于,类型属于
10887,20005,类型属于,类型属于
11924,20017,类型属于,类型属于
10010,20009,类型属于,类型属于
10081,20034,类型属于,类型属于
10627,20001,类型属于,类型属于
10538,20009,类型属于,类型属于
12005,20014,类型属于,类型属于
10456,20016,类型属于,类型属于
10771,20003,类型属于,类型属于
10794,20002,类型属于,类型属于
12082,20013,类型属于,类型属于
12474,20026,类型属于,类型属于
11063,20007,类型属于,类型属于
11223,20013,类型属于,类型属于
11546,20010,类型属于,类型属于
11412,20014,类型属于,类型属于
12878,20021,类型属于,类型属于
10153,20001,类型属于,类型属于
10936,20006,类型属于,类型属于
11215,20007,类型属于,类型属于
10194,20015,类型属于,类型属于
10139,20005,类型属于,类型属于
11089,20003,类型属于,类型属于
12475,20010,类型属于,类型属于
10055,20017,类型属于,类型属于
10083,20011,类型属于,类型属于
12220,20013,类型属于,类型属于
12172,20012,类型属于,类型属于
11400,20018,类型属于,类型属于
10315,20029,类型属于,类型属于
11388,20001,类型属于,类型属于
10251,20029,类型属于,类型属于
11943,20015,类型属于,类型属于
12086,20017,类型属于,类型属于
10305,20002,类型属于,类型属于
12724,20019,类型属于,类型属于
10526,20015,类型属于,类型属于
12222,20015,类型属于,类型属于
10669,20019,类型属于,类型属于
10034,20016,类型属于,类型属于
11732,20019,类型属于,类型属于
12760,20026,类型属于,类型属于
12439,20017,类型属于,类型属于
11793,20003,类型属于,类型属于
12360,20013,类型属于,类型属于
11827,20008,类型属于,类型属于
11510,20013,类型属于,类型属于
10936,20012,类型属于,类型属于
12942,20028,类型属于,类型属于
11398,20019,类型属于,类型属于
12297,20006,类型属于,类型属于
11537,20006,类型属于,类型属于
10299,20007,类型属于,类型属于
11229,20001,类型属于,类型属于
12784,20040,类型属于,类型属于
10096,20025,类型属于,类型属于
10245,20028,类型属于,类型属于
10642,20026,类型属于,类型属于
10577,20017,类型属于,类型属于
10811,20021,类型属于,类型属于
10091,20011,类型属于,类型属于
12035,20001,类型属于,类型属于
10686,20003,类型属于,类型属于
12140,20026,类型属于,类型属于
11838,20013,类型属于,类型属于
10520,20016,类型属于,类型属于
10476,20006,类型属于,类型属于
11789,20006,类型属于,类型属于
12163,20008,类型属于,类型属于
10056,20001,类型属于,类型属于
11575,20017,类型属于,类型属于
11045,20001,类型属于,类型属于
10766,20027,类型属于,类型属于
10568,20002,类型属于,类型属于
12993,20026,类型属于,类型属于
10751,20023,类型属于,类型属于
10733,20007,类型属于,类型属于
10148,20002,类型属于,类型属于
11800,20008,类型属于,类型属于
12081,20006,类型属于,类型属于
11841,20002,类型属于,类型属于
12907,20040,类型属于,类型属于
12539,20026,类型属于,类型属于
10373,20005,类型属于,类型属于
10583,20007,类型属于,类型属于
11362,20010,类型属于,类型属于
12858,20006,类型属于,类型属于
11710,20012,类型属于,类型属于
10499,20025,类型属于,类型属于
10728,20002,类型属于,类型属于
10041,20016,类型属于,类型属于
12721,20031,类型属于,类型属于
11923,20006,类型属于,类型属于
12446,20001,类型属于,类型属于
11714,20018,类型属于,类型属于
10686,20001,类型属于,类型属于
11743,20015,类型属于,类型属于
10036,20007,类型属于,类型属于
11684,20012,类型属于,类型属于
12958,20001,类型属于,类型属于
12216,20001,类型属于,类型属于
12116,20001,类型属于,类型属于
11386,20010,类型属于,类型属于
10126,20001,类型属于,类型属于
11384,20013,类型属于,类型属于
10550,20001,类型属于,类型属于
11700,20013,类型属于,类型属于
11682,20013,类型属于,类型属于
12264,20021,类型属于,类型属于
10703,20013,类型属于,类型属于
12866,20026,类型属于,类型属于
10512,20011,类型属于,类型属于
10688,20001,类型属于,类型属于
12154,20006,类型属于,类型属于
11620,20026,类型属于,类型属于
12717,20003,类型属于,类型属于
10382,20025,类型属于,类型属于
10792,20026,类型属于,类型属于
12931,20031,类型属于,类型属于
12798,20006,类型属于,类型属于
12044,20022,类型属于,类型属于
11638,20017,类型属于,类型属于
11533,20003,类型属于,类型属于
10212,20010,类型属于,类型属于
12097,20030,类型属于,类型属于
11464,20034,类型属于,类型属于
12417,20019,类型属于,类型属于
12217,20006,类型属于,类型属于
10222,20035,类型属于,类型属于
11764,20010,类型属于,类型属于
10879,20006,类型属于,类型属于
12287,20026,类型属于,类型属于
10500,20002,类型属于,类型属于
10778,20019,类型属于,类型属于
10937,20013,类型属于,类型属于
10286,20010,类型属于,类型属于
11637,20012,类型属于,类型属于
12850,20013,类型属于,类型属于
11394,20007,类型属于,类型属于
12976,20026,类型属于,类型属于
10826,20029,类型属于,类型属于
11501,20013,类型属于,类型属于
11227,20013,类型属于,类型属于
10401,20001,类型属于,类型属于
12178,20017,类型属于,类型属于
10210,20013,类型属于,类型属于
12535,20018,类型属于,类型属于
12459,20019,类型属于,类型属于
10536,20029,类型属于,类型属于
12711,20006,类型属于,类型属于
11351,20007,类型属于,类型属于
11391,20002,类型属于,类型属于
10583,20013,类型属于,类型属于
10427,20016,类型属于,类型属于
12631,20017,类型属于,类型属于
12683,20031,类型属于,类型属于
11845,20006,类型属于,类型属于
11042,20007,类型属于,类型属于
10736,20002,类型属于,类型属于
11035,20002,类型属于,类型属于
10653,20010,类型属于,类型属于
10244,20003,类型属于,类型属于
11400,20032,类型属于,类型属于
12869,20003,类型属于,类型属于
11150,20012,类型属于,类型属于
11530,20013,类型属于,类型属于
10570,20001,类型属于,类型属于
11828,20019,类型属于,类型属于
11868,20006,类型属于,类型属于
10502,20028,类型属于,类型属于
12752,20026,类型属于,类型属于
12645,20001,类型属于,类型属于
11715,20040,类型属于,类型属于
10277,20003,类型属于,类型属于
10001,20002,类型属于,类型属于
11947,20017,类型属于,类型属于
12715,20002,类型属于,类型属于
12283,20019,类型属于,类型属于
11835,20026,类型属于,类型属于
10420,20006,类型属于,类型属于
12438,20037,类型属于,类型属于
10780,20019,类型属于,类型属于
11292,20016,类型属于,类型属于
10694,20024,类型属于,类型属于
13065,20013,类型属于,类型属于
12913,20028,类型属于,类型属于
11596,20007,类型属于,类型属于
10126,20026,类型属于,类型属于
12716,20006,类型属于,类型属于
12797,20007,类型属于,类型属于
11474,20015,类型属于,类型属于
11473,20001,类型属于,类型属于
10490,20013,类型属于,类型属于
11333,20019,类型属于,类型属于
11383,20013,类型属于,类型属于
11734,20031,类型属于,类型属于
10085,20027,类型属于,类型属于
11896,20016,类型属于,类型属于
10567,20003,类型属于,类型属于
11174,20014,类型属于,类型属于
11168,20024,类型属于,类型属于
11491,20022,类型属于,类型属于
10123,20006,类型属于,类型属于
11173,20010,类型属于,类型属于
12891,20026,类型属于,类型属于
10330,20024,类型属于,类型属于
12185,20031,类型属于,类型属于
11114,20017,类型属于,类型属于
10161,20003,类型属于,类型属于
12485,20007,类型属于,类型属于
12725,20026,类型属于,类型属于
11376,20041,类型属于,类型属于
10993,20001,类型属于,类型属于
12729,20006,类型属于,类型属于
12712,20002,类型属于,类型属于
12254,20003,类型属于,类型属于
12903,20019,类型属于,类型属于
10159,20023,类型属于,类型属于
10090,20016,类型属于,类型属于
10034,20019,类型属于,类型属于
10359,20013,类型属于,类型属于
10743,20013,类型属于,类型属于
10841,20013,类型属于,类型属于
10701,20016,类型属于,类型属于
11133,20028,类型属于,类型属于
11971,20002,类型属于,类型属于
10106,20006,类型属于,类型属于
10838,20002,类型属于,类型属于
10137,20020,类型属于,类型属于
12584,20006,类型属于,类型属于
10420,20031,类型属于,类型属于
10876,20002,类型属于,类型属于
11248,20018,类型属于,类型属于
12325,20002,类型属于,类型属于
12487,20040,类型属于,类型属于
11618,20003,类型属于,类型属于
11724,20006,类型属于,类型属于
10657,20003,类型属于,类型属于
11978,20020,类型属于,类型属于
10030,20016,类型属于,类型属于
11165,20001,类型属于,类型属于
12630,20026,类型属于,类型属于
11108,20019,类型属于,类型属于
10377,20023,类型属于,类型属于
10430,20013,类型属于,类型属于
10775,20025,类型属于,类型属于
11529,20022,类型属于,类型属于
10598,20007,类型属于,类型属于
11765,20028,类型属于,类型属于
10685,20007,类型属于,类型属于
12321,20006,类型属于,类型属于
11525,20013,类型属于,类型属于
11392,20001,类型属于,类型属于
11970,20031,类型属于,类型属于
12461,20006,类型属于,类型属于
10978,20007,类型属于,类型属于
10490,20007,类型属于,类型属于
10335,20013,类型属于,类型属于
11005,20004,类型属于,类型属于
10447,20007,类型属于,类型属于
11954,20037,类型属于,类型属于
10068,20027,类型属于,类型属于
12904,20003,类型属于,类型属于
11475,20003,类型属于,类型属于
10061,20017,类型属于,类型属于
10302,20002,类型属于,类型属于
10724,20014,类型属于,类型属于
12019,20001,类型属于,类型属于
10564,20006,类型属于,类型属于
12848,20019,类型属于,类型属于
12882,20006,类型属于,类型属于
12701,20015,类型属于,类型属于
10327,20025,类型属于,类型属于
12876,20026,类型属于,类型属于
11466,20006,类型属于,类型属于
11725,20007,类型属于,类型属于
11818,20006,类型属于,类型属于
11324,20006,类型属于,类型属于
10818,20015,类型属于,类型属于
11734,20010,类型属于,类型属于
10555,20039,类型属于,类型属于
12597,20003,类型属于,类型属于
13016,20028,类型属于,类型属于
10314,20032,类型属于,类型属于
10802,20002,类型属于,类型属于
12103,20012,类型属于,类型属于
10073,20028,类型属于,类型属于
12334,20026,类型属于,类型属于
12559,20003,类型属于,类型属于
11138,20008,类型属于,类型属于
11405,20034,类型属于,类型属于
10618,20018,类型属于,类型属于
13046,20006,类型属于,类型属于
11663,20006,类型属于,类型属于
12281,20015,类型属于,类型属于
10661,20039,类型属于,类型属于
11435,20024,类型属于,类型属于
11030,20029,类型属于,类型属于
11134,20025,类型属于,类型属于
10790,20016,类型属于,类型属于
10583,20017,类型属于,类型属于
10632,20001,类型属于,类型属于
12175,20017,类型属于,类型属于
11911,20001,类型属于,类型属于
10559,20013,类型属于,类型属于
10751,20001,类型属于,类型属于
12602,20028,类型属于,类型属于
11720,20026,类型属于,类型属于
10640,20018,类型属于,类型属于
10455,20015,类型属于,类型属于
10954,20008,类型属于,类型属于
10381,20003,类型属于,类型属于
10295,20010,类型属于,类型属于
11444,20013,类型属于,类型属于
10081,20014,类型属于,类型属于
10204,20013,类型属于,类型属于
12523,20019,类型属于,类型属于
11498,20002,类型属于,类型属于
10213,20009,类型属于,类型属于
10899,20010,类型属于,类型属于
12723,20028,类型属于,类型属于
10213,20001,类型属于,类型属于
11260,20021,类型属于,类型属于
10117,20031,类型属于,类型属于
10473,20006,类型属于,类型属于
12099,20006,类型属于,类型属于
11347,20015,类型属于,类型属于
10646,20026,类型属于,类型属于
11787,20007,类型属于,类型属于
10395,20004,类型属于,类型属于
10949,20007,类型属于,类型属于
10483,20015,类型属于,类型属于
10577,20010,类型属于,类型属于
11356,20019,类型属于,类型属于
10335,20018,类型属于,类型属于
10617,20014,类型属于,类型属于
12310,20040,类型属于,类型属于
10699,20007,类型属于,类型属于
10104,20007,类型属于,类型属于
10190,20006,类型属于,类型属于
12933,20021,类型属于,类型属于
10110,20016,类型属于,类型属于
10046,20017,类型属于,类型属于
10932,20013,类型属于,类型属于
10814,20006,类型属于,类型属于
11784,20007,类型属于,类型属于
10506,20013,类型属于,类型属于
12210,20001,类型属于,类型属于
10558,20024,类型属于,类型属于
10243,20006,类型属于,类型属于
11769,20003,类型属于,类型属于
11910,20026,类型属于,类型属于
11791,20018,类型属于,类型属于
11856,20013,类型属于,类型属于
10945,20027,类型属于,类型属于
11311,20037,类型属于,类型属于
10656,20001,类型属于,类型属于
11384,20002,类型属于,类型属于
10421,20016,类型属于,类型属于
12786,20021,类型属于,类型属于
12234,20017,类型属于,类型属于
12629,20040,类型属于,类型属于
10937,20019,类型属于,类型属于
11228,20004,类型属于,类型属于
11653,20001,类型属于,类型属于
11242,20018,类型属于,类型属于
12182,20017,类型属于,类型属于
12052,20025,类型属于,类型属于
12316,20026,类型属于,类型属于
10442,20009,类型属于,类型属于
11603,20007,类型属于,类型属于
10426,20013,类型属于,类型属于
10989,20012,类型属于,类型属于
12286,20006,类型属于,类型属于
10595,20018,类型属于,类型属于
12191,20026,类型属于,类型属于
11583,20002,类型属于,类型属于
10509,20014,类型属于,类型属于
10284,20001,类型属于,类型属于
12107,20031,类型属于,类型属于
11047,20007,类型属于,类型属于
11744,20001,类型属于,类型属于
12148,20006,类型属于,类型属于
12821,20006,类型属于,类型属于
12309,20017,类型属于,类型属于
12907,20031,类型属于,类型属于
12852,20020,类型属于,类型属于
10392,20036,类型属于,类型属于
10601,20001,类型属于,类型属于
10964,20026,类型属于,类型属于
11185,20006,类型属于,类型属于
12687,20017,类型属于,类型属于
10247,20002,类型属于,类型属于
11910,20010,类型属于,类型属于
10403,20017,类型属于,类型属于
11900,20007,类型属于,类型属于
12126,20031,类型属于,类型属于
10159,20001,类型属于,类型属于
12421,20001,类型属于,类型属于
12564,20006,类型属于,类型属于
10255,20018,类型属于,类型属于
10205,20001,类型属于,类型属于
10890,20012,类型属于,类型属于
10217,20026,类型属于,类型属于
10454,20030,类型属于,类型属于
10627,20014,类型属于,类型属于
10765,20013,类型属于,类型属于
12319,20001,类型属于,类型属于
12918,20014,类型属于,类型属于
11800,20030,类型属于,类型属于
11246,20013,类型属于,类型属于
12192,20001,类型属于,类型属于
10118,20013,类型属于,类型属于
10111,20019,类型属于,类型属于
11885,20007,类型属于,类型属于
10971,20006,类型属于,类型属于
10747,20028,类型属于,类型属于
11605,20009,类型属于,类型属于
10118,20007,类型属于,类型属于
10950,20037,类型属于,类型属于
11106,20017,类型属于,类型属于
11679,20006,类型属于,类型属于
11863,20040,类型属于,类型属于
10104,20025,类型属于,类型属于
10591,20007,类型属于,类型属于
11588,20006,类型属于,类型属于
12169,20026,类型属于,类型属于
12787,20026,类型属于,类型属于
12755,20006,类型属于,类型属于
11708,20002,类型属于,类型属于
10759,20002,类型属于,类型属于
10492,20013,类型属于,类型属于
10793,20012,类型属于,类型属于
11072,20003,类型属于,类型属于
12323,20022,类型属于,类型属于
12362,20031,类型属于,类型属于
10840,20018,类型属于,类型属于
10298,20013,类型属于,类型属于
10196,20001,类型属于,类型属于
11508,20012,类型属于,类型属于
11558,20019,类型属于,类型属于
10832,20001,类型属于,类型属于
11438,20007,类型属于,类型属于
10576,20018,类型属于,类型属于
10332,20010,类型属于,类型属于
11231,20003,类型属于,类型属于
10467,20009,类型属于,类型属于
10419,20001,类型属于,类型属于
10643,20013,类型属于,类型属于
12213,20026,类型属于,类型属于
11780,20018,类型属于,类型属于
12634,20006,类型属于,类型属于
11083,20013,类型属于,类型属于
12214,20013,类型属于,类型属于
11742,20013,类型属于,类型属于
11141,20013,类型属于,类型属于
10555,20002,类型属于,类型属于
11423,20026,类型属于,类型属于
12022,20018,类型属于,类型属于
10011,20028,类型属于,类型属于
10221,20034,类型属于,类型属于
10508,20016,类型属于,类型属于
10225,20006,类型属于,类型属于
11852,20008,类型属于,类型属于
10898,20026,类型属于,类型属于
10103,20019,类型属于,类型属于
11066,20013,类型属于,类型属于
10979,20018,类型属于,类型属于
11298,20001,类型属于,类型属于
12879,20001,类型属于,类型属于
11929,20031,类型属于,类型属于
10074,20013,类型属于,类型属于
11350,20001,类型属于,类型属于
10100,20006,类型属于,类型属于
11047,20017,类型属于,类型属于
12739,20026,类型属于,类型属于
11845,20001,类型属于,类型属于
10660,20030,类型属于,类型属于
10192,20011,类型属于,类型属于
10803,20019,类型属于,类型属于
10527,20017,类型属于,类型属于
12348,20006,类型属于,类型属于
11671,20001,类型属于,类型属于
12563,20031,类型属于,类型属于
11215,20017,类型属于,类型属于
10648,20005,类型属于,类型属于
10003,20031,类型属于,类型属于
12756,20012,类型属于,类型属于
12296,20007,类型属于,类型属于
10228,20006,类型属于,类型属于
12407,20001,类型属于,类型属于
12424,20006,类型属于,类型属于
12294,20007,类型属于,类型属于
11016,20019,类型属于,类型属于
11333,20017,类型属于,类型属于
11688,20033,类型属于,类型属于
11279,20013,类型属于,类型属于
11904,20001,类型属于,类型属于
10167,20013,类型属于,类型属于
11314,20006,类型属于,类型属于
10177,20026,类型属于,类型属于
11182,20001,类型属于,类型属于
13046,20021,类型属于,类型属于
10477,20003,类型属于,类型属于
10152,20013,类型属于,类型属于
12545,20026,类型属于,类型属于
11156,20014,类型属于,类型属于
10648,20001,类型属于,类型属于
12526,20006,类型属于,类型属于
10306,20038,类型属于,类型属于
11516,20019,类型属于,类型属于
11036,20019,类型属于,类型属于
12234,20007,类型属于,类型属于
11489,20026,类型属于,类型属于
10231,20003,类型属于,类型属于
11568,20001,类型属于,类型属于
11952,20006,类型属于,类型属于
11478,20029,类型属于,类型属于
11726,20013,类型属于,类型属于
10839,20001,类型属于,类型属于
10802,20013,类型属于,类型属于
11694,20024,类型属于,类型属于
12554,20026,类型属于,类型属于
11009,20020,类型属于,类型属于
10005,20013,类型属于,类型属于
10225,20009,类型属于,类型属于
11618,20001,类型属于,类型属于
10687,20019,类型属于,类型属于
10764,20001,类型属于,类型属于
11012,20016,类型属于,类型属于
11166,20002,类型属于,类型属于
12022,20019,类型属于,类型属于
10780,20003,类型属于,类型属于
11134,20006,类型属于,类型属于
12422,20026,类型属于,类型属于
11386,20008,类型属于,类型属于
